FID,LSOA21CD,GlobalID,x,y
13398,E01000129,caf2689c-5682-4c1e-a419-544d39bb9446,520259.7712,190527.07
13399,E01033241,93ae5df8-bbe2-4961-9808-578863802b65,411266.0423,91558.8582000006
13400,E01017155,fc0a0039-8445-47a1-b38d-28ac6d309d7e,442685.1463,112813.508400001
13401,E01003776,619728be-537a-4f9b-988b-8165549f4544,539933.7692,189130.297800001
13402,E01019006,148398dd-40d3-41ce-a48a-cbbf244fcf39,142647.3633,27302.8892000001
13403,E01003370,65f8c5f1-c2af-4055-891a-43bd6429aba7,527021.7837,170700.0123
13404,E01000487,160b0ced-afca-435d-b710-5cc6ec161af9,518578.4487,187269.1938
13405,E01035000,63ce1536-ec98-45f9-bc4b-1225ff35a2ed,551197.5501,157232.0306
13406,E01024227,f7e84382-fefe-464a-8bd2-486960121c34,637399.1751,153946.860400001
13407,E01003628,c0bc0af0-b117-49d2-81b0-c414ff26c0ea,543049.7305,184018.626
13408,W01001446,720317df-d0a7-4097-9d04-ce3fe983d772,319392.7153,212077.364399999
13409,E01022684,44dfa1e4-3185-4399-a891-77607e386c5c,449129.8058,118788.365
13410,E01009479,246ada99-4d7d-4a0e-863f-5dc155665cdc,410503.6678,288800.073899999
13411,E01015189,d2c72643-bef1-469e-b8d3-223bd80f2d38,292320.4609,56248.7310000006
13412,E01020157,5a218775-d90a-47c8-a4ac-7d4f8b684f5e,273928.6234,64305.8484000005
13413,E01034948,2332adda-9099-46ae-99ed-5d572fa81db1,405706.0389,286368.504699999
13414,E01024741,5a5819ea-9681-4719-b59f-06f04c23d250,569834.1121,158067.426000001
13415,E01035256,b1674a88-e90a-4bbe-b962-128b003e849b,479455.545,179006.7864
13416,E01033200,6dc1334c-6b71-4e51-9148-78bb734f24e0,368669.6498,73437.0958999991
13417,E01000807,6d40c518-94fa-4ce6-a3d8-c914c270ecd6,544473.5018,167817.4475
13418,W01000505,749fc399-c1c9-471d-85ac-32e5b566fe13,278929.3284,210573.7061
13419,E01016027,535178b3-e51b-46d5-b5db-9ca0baf88084,570737.8951,167084.318399999
13420,E01009481,a1121b86-1f1b-4144-99ee-1549c062fc9e,411950,288526.4936
13421,E01032049,92df5128-e5b0-4e33-8d68-50082761b94d,382836.4058,160040.6734
13422,E01031818,97777e42-0802-4cdb-ab5a-fd4d72f986cd,511410.2564,104543.9849
13423,E01024783,4e615f24-0fb5-49a9-9596-197dd6a10c39,567746.1561,157626.426200001
13424,E01020275,3c8181ff-3c5f-494b-9f10-cda64786850f,246285.8089,130511.1447
13425,E01017122,ff185377-b860-4654-b075-5fe6b5f48c01,464650.1282,98873.5362999998
13426,E01029209,f904bd8c-3cd0-47ce-be6b-744e9961df4b,331927.3015,115499.199200001
13427,E01018869,2052fe21-f36b-4a61-b84f-ac5daa702807,165621.5862,39588.0767999999
13428,E01032688,38a7b84d-608b-41cb-99a6-2edea9d80e3f,401824.785,160559.7552
13429,E01033229,f238ccab-7deb-4385-abfd-e2ae36b8c36e,450932.2019,94012.1436000001
13430,E01016864,08468e8f-e100-48c9-95bf-3805548aa3b8,533467.9908,105059.6449
13431,E01029158,ad1a0c0e-df88-404f-a068-1cd477673778,368182.7312,134863.264599999
13432,E01016891,94385516-f263-49c7-82bb-dbad2c334b7e,532186.5512,105320.526000001
13433,E01016316,88a85a58-50ae-4f66-94b5-fd517bdef498,466319.4484,176129.5394
13434,E01024365,78aa4545-1d60-4383-93e8-5d476ed4c4f9,583785.7398,144412.227499999
13435,E01002073,c5b55f9a-3b84-4e2d-b897-9a139bd3ccb4,533285.3799,188834.5064
13436,E01023044,e9ae4b3a-09a4-4738-a561-7becedb202bc,432180.7756,94767.8303999994
13437,E01032040,03dd9c36-8507-415b-9873-27411ad488f5,408909.9931,130730.6215
13438,E01002495,31e0214a-5451-4d07-aa21-df2b61547e7a,510616.8454,185688.650800001
13439,E01030807,77ccb0de-ef27-4bf2-b4f3-910f15bdc37b,495050.283,160929.0824
13440,E01000665,63367f4d-12f6-435e-bc70-a54160e15a97,542437.7237,166040.510299999
13441,E01000132,7b03fee9-447d-45bc-b4b0-5392dfea7244,520752.9523,191471.6404
13442,E01018872,fc9dd96a-a770-4ddd-88c3-af726d424773,166200.5309,37940.5989999995
13443,E01001409,b5ddcd09-864b-40fa-a0ad-bd19f5fd8b37,534216.1612,197726.419
13444,E01024409,e6ee7ca4-e810-4454-9ad7-2b149a7785f8,578433.334,143082.727299999
13445,E01016708,3bb88fc5-f6a4-4968-9e0e-fef296216505,482390.1644,164203.457699999
13446,E01030891,d8cd806d-beb3-40b8-8691-5ccdc28a2648,484525.8042,149082.2927
13447,E01003101,06e8053c-3531-4f8d-a935-1e71a9040d73,531135.658,177886.107000001
13448,E01020176,b0d7cc5c-07b1-40ba-8bad-5642516a49eb,269925.0884,60208.1733999997
13449,E01020293,8586f3c6-9e1a-4cea-a061-9ca9c96f522a,234380.0066,104195.5437
13450,E01002824,d2a34e4b-273d-497b-85c7-e1cb7a7de624,525424.0641,179969.6949
13451,E01022532,4618d4e8-49e1-426e-874f-12b0dc43d601,458403.6355,147222.915200001
13452,E01014948,f02b1f06-4b8c-42e2-931d-a54ad3ed2936,359866.3212,182156.746400001
13453,E01000122,b21225b1-ff8f-4e24-8c12-a3d0cf4ca5ac,528976.0504,193548.318600001
13454,E01032110,c7c1ea7a-e48e-4404-8a03-751f0029a5cf,385818.0901,144611.2086
13455,E01014879,4f4636f0-0467-4146-a180-1d3e4fbef575,361374.1827,183070.272
13456,E01031506,a5fd62a8-08ff-47d8-95be-842fa1916e8b,480730.5557,107314.9101
13457,E01024180,d9a70cbe-440a-4ec4-826f-a9bdeb19eedf,553745.4971,175007.7435
13458,E01018932,462d3d61-7161-4099-9e94-1f57f1d38594,207043.5896,67311.7199000008
13459,E01031460,dc916660-8b7e-4c5c-8973-f5e4a70e4038,504977.0154,101726.329600001
13460,E01014399,d9db5076-8d15-4f4d-8a09-440c910e0ab8,364609.8887,168181.286699999
13461,E01033237,ba79bc85-5873-4901-a369-1e722b9f1715,450897.0234,94502.4977000002
13462,E01021053,72d79108-5473-4cdd-b17b-9acd5f0c89f3,541726.4247,121221.170600001
13463,E01024174,57a8b099-d2d0-4c67-964c-ca0a89ee979c,555775.3802,169861.7644
13464,E01015046,4fe0a0b0-4546-4c82-8046-50cffd8ea86e,245202.3337,54845.5990999993
13465,E01024628,e2f4ff18-ec41-4f19-a74e-7b38c3355c61,589929.4207,160327.011
13466,E01030653,a15c3c61-a13c-4187-87ac-f3478ebdca4a,504149.4644,166371.3846
13467,E01023051,859a332f-17e4-4069-b7b6-3832aa0bbb96,429141.7178,92251.8212000001
13468,E01000014,b4711325-2c58-4bca-bc6a-21e56c348258,548707.2986,185006.207
13469,E01024132,8af6b004-ada1-4c1e-b55b-31ac07f1007d,557192.49,171497.9342
13470,E01019064,bde89694-184a-44af-beed-909f91122053,191281.5534,59103.4614000004
13471,E01016031,f8303e3b-901c-4ab2-9859-e28d935cec22,577355.1903,168632.6127
13472,E01022682,83de798f-fae1-42d9-964c-3bc130e5aa5a,449999.5688,118715.966499999
13473,E01021085,4c30d642-959b-431c-9ecd-0ef0440a4f84,575662.4634,115820.470699999
13474,E01024317,dd8375bf-3db7-4365-a8c5-9776f9fe9f3e,564505.1012,172998.1523
13475,E01003004,4f5402e3-4f62-4fbc-883f-1f500e2229b0,518484.5452,165285.1263
13476,E01015587,686f66cf-3ebd-4667-8254-b28cb9b37912,414454.9394,180609.039000001
13477,E01031597,e5cdacd3-d950-4656-9648-0d8ae42540ab,526111.9367,135719.749199999
13478,E01002236,275cb93a-8929-40c3-95cd-f1a38d3dbee9,515154.7288,189972.875600001
13479,E01016258,e0089434-713b-4e41-8f1d-d501abd12148,465652.896,173093.0546
13480,E01020239,c5d0b36f-1f23-45e8-9bcb-9b58b9327595,283939.6642,66614.9920000006
13481,E01015054,9a5f91b7-5228-469a-ade2-3f9642090fe0,248264.6671,54903.8611999992
13482,E01016938,952d9135-e796-4e1a-8237-7beaa44e7324,530538.1402,105438.190099999
13483,E01017137,d61b8781-7fe4-41ff-9260-55d80bc98204,441493.2058,112815.3102
13484,E01024637,77907ce4-04f9-4890-a8af-74ec1dab15d7,629851.617,169794.6844
13485,E01015412,ae725f04-d2fc-4b1a-9c86-4884a927ab3a,402014.7165,95104.6717000008
13486,E01024265,6a7e747b-683e-4fbe-b353-dfcc962ad0cb,570887.6991,171247.8748
13487,E01016039,fa0896bf-25e1-436d-918d-3d2078ebfbb8,577543.6345,168727.587300001
13488,E01033617,7e70abb9-2920-45f4-b2ae-924069a74c44,407443.2369,287536.966700001
13489,E01000237,41b5b35a-94c7-4d20-828a-e527441e113f,523069.6631,188848.267200001
13490,E01019065,1b344b9e-1ff8-4114-bf52-eee1b7969d29,191555.2143,59040.1867999993
13491,W01001577,90bda2db-297c-4e20-b94e-f1c255c63126,350090.7291,212175.1545
13492,E01001079,22082a14-a9ef-454f-9d57-667da329885d,539176.7956,161867.939200001
13493,E01020145,5971d427-151d-4cb2-989b-2b07f0e147cc,250841.0396,62080.7759000007
13494,E01003280,825555cc-e5fb-4c4b-afbc-4a359b01fd1d,540035.5657,173981.001
13495,E01016202,81b87886-8d24-41c4-a310-daff082c1a71,488454.2836,167699.499500001
13496,E01017189,ab7c33d5-0568-4df6-befc-a9992cab8805,441074.5874,112988.563999999
13497,E01030904,de1081f1-e683-40df-acda-86674ba8d5ce,485397.0099,149284.229599999
13498,E01032879,362d311a-1ef9-4e6c-a406-f7b6f8cb09b2,462112.6231,99877.4331
13499,E01030992,a02bf023-25c2-4b3b-9875-1af0c880093b,499967.2573,157691.795399999
13500,E01032735,3591d4d8-2713-4152-afe9-0dc0aeeb3e9c,590704.4532,162342.172900001
13501,E01016077,b0c03895-02e1-4497-b714-3f421d6807c9,577867.8451,172334.216499999
13502,E01031704,0f226630-de11-41c0-9ccd-f4d6f14c6bcc,532399.8255,118788.2008
13503,E01017283,c9e64afa-0369-4568-ac74-a780405c1ffa,458164.895,91125.9193999991
13504,E01016916,a553f937-74a6-4174-9eb1-8ede12885ca1,524622.9024,107512.217900001
13505,E01017031,ec468984-eff3-4080-85a9-73519a1ef51b,464985.4305,100389.959100001
13506,E01018857,85feea50-e4ec-4869-a7e7-47a30e0a425c,181546.2127,45233.6330999993
13507,E01016437,9759b0a8-5396-412c-ac02-02cde7f8dc0a,471951.6566,169802.3851
13508,E01015152,eb9349d4-75dd-44e6-8b9b-8855e623af24,247384.3155,54772.7138999999
13509,E01024437,1c4a7c87-9ffb-4f32-b8ef-5de4f27de684,557574.2024,164046.058900001
13510,E01033923,d1cf547e-1ac3-405b-828d-f0849d8e534d,521072.154,189601.727499999
13511,E01031368,1e48ae21-2e6b-46ef-9171-a2aec179ebb9,520994.4775,105723.528999999
13512,E01032518,3ff38dcc-d53c-4c4b-b0fd-b6f965335202,364360.0358,175374.613600001
13513,E01004039,5c14bccc-cd2c-4d40-9539-e190e4f733f4,533894.7053,178457.7303
13514,E01033078,f0a8f7ee-118e-4888-9a00-83c9591698a0,377346.7877,160980.0878
13515,E01002008,132ed7e1-6ebb-44e9-a865-c64d65e3986f,528040.7692,187732.436799999
13516,E01030342,863eef34-5bf9-4d4d-be08-e10dd4e38140,514770.4645,160713.992799999
13517,E01002939,5c18903c-246b-4202-b008-e704a93f1778,518528.2864,164541.513699999
13518,E01022928,ddb57881-d6d2-44ab-a577-2f2dad6db3a7,474073.0452,105758.897700001
13519,E01035006,6870f5ec-0c8d-4058-b01d-a217551179ce,570169.1642,162563.6064
13520,E01015006,f013a045-def4-4ffa-9f65-b99491b5c0f9,365180.3839,172914.114800001
13521,E01016371,5a35e3ab-fb5c-47cf-a271-aa8ed9c917fa,473043.1399,170950.191
13522,E01020509,7815b4a4-799e-4562-974a-5e41e26366c6,367839.6381,95142.2923000008
13523,W01001908,b4af7b8b-dfe6-46a7-8a7c-1d33ec58ce60,347539.1724,188717.7776
13524,E01016269,f5902b2c-6918-4763-b8c8-f410297b21ed,466317.4358,168057.598300001
13525,E01016529,2a184dba-ade2-4256-8da9-af9a18217d24,488656.1555,181743.73
13526,E01019010,ccfafa9e-fb16-44ba-835a-00ca3dc7f112,150919.6259,40349.2290000003
13527,E01030916,198f2f06-12f5-4259-a558-3c00d2d4bda3,497278.8001,143779.1601
13528,E01015465,7282e8a1-eaf6-4be4-a791-db47ec37cce6,401455.4488,91569.1776000001
13529,E01001800,78443902-7bb3-4b24-b2d5-8e192a27e2a0,533555.4423,187274.730699999
13530,E01031431,46e185bb-66b3-48e3-87bf-0ac9d01d7071,493985.1365,99356.0136999991
13531,E01016960,37616e8c-9b27-4e9c-b3d6-31a9b21b79d1,536906.8243,102679.0042
13532,E01034539,effd4b0a-3b27-4e0e-a3a7-3a90d8ceb1bf,402549.0349,162734.265699999
13533,E01004041,49e0a476-30c0-469c-b53a-d65cd5878365,534142.064,178282.9987
13534,E01030510,fe2d4821-902c-4adb-b4c1-ce1a9dc0232b,517978.0716,157203.562100001
13535,E01003622,220d07ab-303e-4fa4-bd58-7206ddce4951,543233.0576,183795.6689
13536,E01035271,ca2d3385-b53a-4ccf-ba75-bbbf46e8f9ed,554870.0075,175992.8717
13537,E01017299,3ed2fdbe-b08a-4072-9700-0391470c8071,449848.3314,76876.3951999992
13538,E01014554,07438d4c-15ee-4df8-83dd-f49e726364e5,357477.7373,173345.678099999
13539,E01000161,ab6ac647-12cb-427b-a822-8d9b2affa597,527957.636,192114.7873
13540,E01031685,2f35ba2b-3f4f-460a-a03d-507d4ef80f34,517689.5269,111185.4684
13541,E01029339,0c01d216-ba4c-4f62-a901-f1128edac85a,307431.0266,142913.793199999
13542,E01023275,abef2604-ab2e-4b2d-bdd5-33429e6fbe7d,457478.9167,116234.8972
13543,E01019900,a6101e1f-c4bf-40a8-9869-49ea40d194fb,324502.4596,93420.9846000001
13544,E01020065,cb19f740-47e1-4faa-912e-8427549fd446,296311.416,113031.9198
13545,E01004053,9e48a997-5e58-4722-865b-466e7ee87deb,535766.1027,180265.4846
13546,E01014882,06fdbf2c-1c1c-4e3c-ba71-8c98d019cdd9,361786.9495,181655.308700001
13547,E01032883,bc4ac141-dc8c-4b2f-84e4-c45ecbb5e4d0,456860.6386,100363.807600001
13548,E01003315,060ef426-3c6b-4903-9398-840226f0bd52,535698.8183,173113.7224
13549,E01001521,c80411b7-daad-42ae-833e-da6e22c03bda,529781.2282,193809.055400001
13550,E01003502,93bc695b-4f3c-4892-ad10-2b808ef2a065,539724.9019,181943.360200001
13551,E01030442,c37056d5-d28e-486a-8474-d0dd5150882c,509740.8036,153585.640699999
13552,E01020474,8ac003cb-dafe-4ec0-a605-1f7cae1e91ff,397319.2383,92929.6696000006
13553,E01002805,1f91c24e-f47e-4b4a-b0ab-38e0a62c5ac4,530846.0033,187244.793
13554,E01004766,f5eaab06-5fd6-4ac7-b8ac-e5d9ca9c754a,371179.3396,411529.124600001
13555,E01005172,10a63c7e-3493-4b2e-af59-d43bb1eeede3,384369.9553,391557.1187
13556,E01009644,0f1f7519-fdb6-486c-9745-3387b421932f,431255.7208,280269.344900001
13557,E01007096,77573ede-4f32-44af-b948-9a3e85a95713,338132.9044,402662.6085
13558,E01011779,5ec83edd-693f-40f9-88cc-384275bb1d30,443454.1475,419892.833900001
13559,E01007500,dd7b8c1f-bbdc-43d9-86bb-01e028c5a6d1,456853.155,400716.025900001
13560,E01005308,de8390ec-a118-4e02-87c4-a2fdf087a35f,385498.4594,392275.501599999
13561,E01007315,1597108c-60d4-466e-ad10-29a0e1e50b08,328840.1811,392270.9956
13562,E01010261,3dd9dc4d-af86-4da9-8387-9d6190af696a,398354.4961,298407.2048
13563,E01033888,d0df5676-56db-4efa-af59-a6d723d8792b,399367.7307,291821.820800001
13564,E01011610,e9102c54-6d52-4224-95d3-e2dbf99a966a,422754.3302,433760.1395
13565,E01007741,890db570-2619-4ff4-83c2-d754b7ee6968,440652.1399,393495.3083
13566,E01031171,559c5f67-7289-4501-a055-f7ea87774810,449743.7445,276553.3938
13567,E01031065,9e24ad15-d011-4c30-9844-ce1246682491,436154.9138,287914.2598
13568,E01010126,dfdd18c9-6afe-471f-927d-c30089ee5ad0,418809.0953,287061.173800001
13569,E01005031,c0236804-814e-42e9-b589-c64680fe45a1,380741.8363,402814.319599999
13570,E01014283,81059239-875e-44ad-ba82-e08b0e9a880b,387850.7553,346053.031099999
13571,E01005353,01f74bea-fdd6-4e94-a5d9-7a1052612754,391672.7105,405105.9715
13572,E01011179,01519321-0603-4cd1-811f-baddafd1acbf,416101.5838,407395.9179
13573,E01007103,dd635ed3-d2ec-4412-af77-61aea80bdd09,331708.467,398946.0956
13574,E01009797,53651166-036c-4602-9b22-892eb3c77f2d,398568.7476,285143.782
13575,E01010053,f9ae1a40-46b4-457e-84ec-6d766146dd06,400806.157,289311.927300001
13576,E01029490,270cdb5b-555a-4507-a094-b7abe1abf415,404871.5918,309662.818499999
13577,E01010238,5517cdc1-ecf1-42b3-a576-6879df4ffeef,417744.6405,288531.0372
13578,E01011524,f250d601-9794-4b32-ab41-d41719634dff,427162.1477,429332.4957
13579,E01005603,b4e35e6f-7372-4ebc-b33a-804c51c10206,376187.0371,398087.1754
13580,E01011132,427f03b3-c742-4687-a513-8c4a4ded1011,421083.4514,420207.831
13581,E01006745,d6c18067-7d15-4017-8b45-8074a789aa80,340275.1139,384692.494200001
13582,E01010817,8ebcab45-2596-4c88-903e-733cdc21106e,418063.8898,429985.7326
13583,E01032352,c087eb32-c6a1-43f2-a6b8-bc37153273b6,406939.0266,240729.920499999
13584,E01010879,eb001c23-29da-4d09-a00e-97a441052973,415818.7731,423021.4374
13585,E01005931,6b54d953-620a-49ef-81b6-c1004cda4d09,388568.1381,384788.904999999
13586,E01009576,baef7ded-c02e-405c-9605-87c749d1a4e8,437594.2124,282087.273399999
13587,E01032180,cbb4c4f5-43f2-47bd-92aa-e93fe7f7d3f9,378070.3448,251120.159399999
13588,E01029409,76db85b9-0845-4517-9b20-d1efb34b92e0,424407.8161,322101.022500001
13589,E01010436,8356b5a2-8952-4663-b313-c821f731f964,391991.9749,303791.077500001
13590,E01029603,ae38d525-adb9-4592-a829-f7b148da8efa,385537.5358,346017.0769
13591,E01009543,0001b7f3-156c-400e-b161-087933372ded,438497.8599,278267.555299999
13592,E01005725,4925fab4-f38c-4167-97d2-ae9464d05e14,375828.9984,399707.0178
13593,E01010926,05a91055-0e61-4b2f-97f9-a1b1a3ab1550,405666.7599,428367.782099999
13594,E01032407,24065157-5372-4b55-a21c-28b81ad4827e,394483.4053,245330.111099999
13595,E01032309,ad98bc57-df4b-4a2f-ae96-5cdfec6cb70f,386707.9484,254358.573799999
13596,E01011489,33c71bc2-5c0d-42ab-8d3f-55e441921d17,426674.3576,436124.6401
13597,E01005035,99f5659a-e9cf-48ee-8055-398388fdc5f4,380838.4232,403822.2532
13598,E01005232,a5be4783-9331-4bee-8150-f27d68d84fbc,387107.1723,395935.1439
13599,E01005851,cd6a7bc4-54eb-43e9-84da-f5b252638a9e,384473.5113,386668.0703
13600,E01010168,7a72c871-7500-4e40-8662-3d220821cb56,423763.5316,277556.880899999
13601,E01007398,a70763fe-5fe0-40e0-b7df-e19408406ac6,434675.2187,402005.092599999
13602,E01007524,1aaef59a-4375-4d00-a21b-40f29d686e3c,461132.6655,401289.7017
13603,E01010416,980439b0-6614-48ce-b285-f45211ceda52,395485.4809,296694.065400001
13604,E01005364,3e8fa674-87a3-4b43-b16e-baf53be1a48c,390432.845,401575.3924
13605,E01010112,1c8f9b85-559a-4588-a376-e6788753e97f,417871.7801,285992.5693
13606,E01011735,4ccd38bb-0938-48dc-b5e1-1d61d1f35216,425531.9324,432233.5243
13607,E01011582,b734f569-54b1-478d-b529-92a5e278aa85,419092.9472,446487.5417
13608,E01010425,55867b52-8ce2-4499-8e7c-d070c79d5bf0,394726.0418,298041.195800001
13609,E01011358,da35c295-14cf-445a-99d4-e7e5844418c0,430389.0343,436284.798900001
13610,E01006102,9ef85211-e4ae-4807-b634-1efe789848bd,379540.4802,390572.4958
13611,E01011273,e5c19da2-621c-4bf8-b6a3-74b05a606adb,420210.4669,441225.9257
13612,E01005756,3f2d5c2a-6d5f-4aff-ab22-e9b30bf21419,391241.0344,392946.5329
13613,E01004880,d85f46de-9727-4eff-b4e1-a2bc799e66c1,372149.9399,406464.6917
13614,E01006583,17699269-164a-4b0f-a435-6780c10ccb75,341053.2577,388615.333799999
13615,E01009713,6b386564-5171-4f61-82a1-27e54853f0f9,437145.6717,279880.443
13616,E01007139,ed8cd8a8-6bc4-4dbb-a957-ed3ea85e7cda,333595.5104,385634.1722
13617,E01035034,5b2834c1-1db4-464a-8cb4-fd8d8f133768,417376.9364,247802.7665
13618,E01007681,c5a60ef9-74b0-487e-b426-8f0210e51fff,449094.7689,392500.342499999
13619,E01004939,eaa1f74d-7293-4dc7-a803-9cdd6542e0fd,364937.0911,405337.420499999
13620,E01006990,4fb50d48-c213-4828-b90e-8f61a6cb69ec,328910.3866,407109.088300001
13621,E01005844,030c3c23-30e4-463f-af2b-24a0a4d09ffa,385172.8314,386165.194700001
13622,E01011323,6fd4affe-81cc-4d9d-aebb-a71dfc477ced,424440.2102,435522.046599999
13623,E01011926,d516b3a0-576c-4983-bdc3-d8341c295508,431983.4865,420927.9213
13624,E01005030,a61919a3-adc5-40e7-ae4b-5d445af07f13,379998.898,409141.9241
13625,E01033253,06fbaa96-9059-45d2-967a-545453fc9749,431876.6575,266007.065199999
13626,E01005602,1305ce49-d804-46d9-a7f1-dcbd95f15614,376596.9696,397928.9537
13627,E01009866,3890bfef-4db5-4ff5-9ab8-f2cadd535f8d,393050.1823,285897.881899999
13628,E01006954,f5060ea4-c2f3-4ba5-83f9-51db8cd82cae,331381.1298,398556.1534
13629,E01010043,b301c6aa-619d-40af-8977-b5049795502c,396013.2538,288504.2948
13630,E01014246,8bcd4e57-8003-44a0-8e6f-0b5ab4bf464e,388255.3937,350509.3354
13631,E01034737,4ef1a3cc-e190-4706-b5db-fea440828208,433209.1219,280560.372
13632,E01011286,d8050c57-eb48-4d8e-9272-7915f8d1ce6a,425236.0796,434532.087400001
13633,E01005545,1c5da409-e048-42cb-9f88-a0989f0d391a,387285.3304,404289.1065
13634,E01034249,2d9426bf-611d-43d2-af8a-76fb755924a3,442178.58,386972.869100001
13635,E01011713,4ca15bf0-70f9-4565-acc7-51d6fc19e472,436619.3593,443271.656199999
13636,E01031017,588d5533-bef2-45bd-85ef-753055227934,427827.8292,299376.962400001
13637,E01034233,4a832975-e9d3-4e4b-8fc0-f29b81d2d96e,391687.8236,404314.3726
13638,E01010547,d50a4726-5660-45e7-b68f-848d0cfac814,388589.3902,299865.726600001
13639,E01034001,259a375c-b864-4bbd-a81b-eca81acbc06d,382446.0908,396467.8706
13640,E01032285,58e2ba58-17f8-4455-b77c-6f7d48225b62,385556.1957,253977.1929
13641,E01005568,da02be78-dbb9-4aba-af7b-81456f0e9f60,390694.9741,412815.386600001
13642,E01014292,87fa50d1-3e4d-4f5b-9c16-aca4cc4122f6,387031.2301,345399.162900001
13643,E01011003,ed7ba7bd-13c5-49ca-b16a-a64507181c8a,407792.0412,424447.6306
13644,E01010527,62d0f5fa-7326-4c31-9049-d3eedf611799,390607.6027,299714.073899999
13645,E01011421,76d5afd8-6711-464d-8b78-c1fd19faa89a,433541.1953,436118.198899999
13646,E01010406,e6c939e5-f6d9-4f4a-a613-3ebddbd82a5d,396531.63,297971.371099999
13647,E01010971,26295648-cc6c-46aa-8e92-f607f0d65a2a,409220.0508,422910.199200001
13648,E01034585,588e9bca-4fe8-4eae-a1ad-eef00f7df7f1,423869.7303,422083.4827
13649,E01034115,fb42bcde-8527-4bfe-b8f2-92d749563f82,385165.1654,396552.3586
13650,E01005682,0fba9dc4-0b05-4ecf-93a1-5683f46c960f,381416.1861,398934.076300001
13651,E01007552,a97aae26-05ef-4dd9-a231-4b5ff60e2b65,454332.8771,400665.142000001
13652,E01007700,4f4cc46b-103e-4620-b1ca-d83987908b45,443520.4127,387643.925899999
13653,E01029786,543c70cf-615e-4c5c-b353-42cfebc2f392,400206.4533,342982.7487
13654,E01029353,30710918-7abc-47b7-9812-f5d0febeb302,398819.6439,310653.4617
13655,E01009740,6187324d-71d6-4afe-bf27-384486d4dd6d,390771.7115,286501.0524
13656,E01009541,38f168d7-8a78-4e04-b3d4-9dd9f8b0f22f,436496.4436,276202.689999999
13657,E01006316,e99de1aa-4cbf-430e-b76c-85fea75aeda1,354755.0002,410588.437000001
13658,E01005565,bbda5b50-df0c-4e00-8496-7b82a7c0eeef,391078.5854,411717.498299999
13659,E01010733,1b946919-4987-4d82-bf35-8315efd67ffb,415644.6511,431795.0591
13660,E01005693,53d884a1-839f-4ec7-8c27-eae3b13a19a4,376711.0223,402480.275
13661,E01029396,4c295e5d-c492-4001-89f9-d6bc21349267,401856.4624,308465.076400001
13662,E01029700,ead3e03d-42de-4f06-8ada-5eaab2749775,393619.0846,321973.0538
13663,E01011098,a40e6d63-c862-4f60-8004-30b27b9be681,415681.467,416641.786
13664,E01011890,5f322765-8bfd-4c99-850b-b24e928ecc44,430799.6845,422294.838099999
13665,E01006839,29ed2e94-e7e5-4dd9-90de-0f66743f41ed,356204.719,396767.2875
13666,E01010298,0dda5d65-4a05-41b6-bef6-01dd463d169a,398823.6009,303067.9078
13667,E01034113,0019a5f2-339e-4563-8e6d-4d1afeed6b02,388849.3373,397286.4125
13668,E01007264,75fae5f2-1a32-4a56-ac85-9311d7e241c6,325366.3434,387693.247300001
13669,E01033692,4cb47bba-f5ed-4918-a639-a30196275ab7,416894.5383,433198.322000001
13670,E01029848,76c83075-b638-4f8f-8303-ed02cecd291b,419499.0908,305244.2764
13671,E01006755,ab3177e6-a285-4bfe-9825-a75fe49f6eb1,344378.8089,383150.407199999
13672,E01007460,4ff845c1-b3f0-48ea-88bf-c8fae369dea3,434802.8418,404642.464400001
13673,E01014326,28e3b8ff-94ae-4314-b10d-356ec7282f03,389580.8868,348651.133300001
13674,E01014365,73950521-14fa-4c5d-a46c-7a7685b5506d,393401.6718,343590.701099999
13675,E01032384,f075b847-a1d4-4a49-b7e5-4e9924fdb747,402587.2156,243038.0156
13676,E01005724,3f0888a4-10ae-401a-b3a3-293f80190f94,378504.5806,399486.154200001
13677,E01011859,8da33e35-3d66-4179-9060-58a32c65fe40,447274.8369,411807.8443
13678,E01032213,abf2ac6a-7555-41aa-aefc-374b2d5966be,359646.4168,266723.9112
13679,E01011125,541334ef-fe61-46b8-857d-9213670c0f5f,425931.6164,421752.9109
13680,E01029474,c2f6fe5c-354e-4e3b-a1e3-9247960a6a69,414070.265,318780.338199999
13681,E01006848,bea1987b-fc68-4275-8e2c-0e5d633b9a95,352092.3658,392901.4242
13682,E01031180,a7b26c87-b503-4d71-8a5e-1c65d9dd731a,452558.4213,274157.081900001
13683,E01006521,d5d9dcd8-61e9-4923-a3b0-2fa5e36337a6,337872.4393,386834.3224
13684,E01011567,99077801-20d7-4b83-ba5c-c1e0a795b158,429194.6179,439918.0791
13685,E01011484,fbb10f73-ea68-4b5f-91e1-e056e15c8942,425853.3296,437168.189200001
13686,E01009891,fe4c622c-bf45-456f-84a2-602f9c51463b,395832.3758,290347.456800001
13687,E01014237,ef130aaa-74ce-4fc4-99fe-f81e00b9eebc,389330.2677,341621.362500001
13688,E01034120,9a7e273c-a683-4f70-beab-968fc614e6ce,388813.6548,395314.130000001
13689,E01007545,d5037e8a-3635-46c4-91b3-6d36be3baf03,454252.1144,399218.952
13690,E01010322,f13eb77c-714c-41b1-a9c8-be3f0e9989c9,403034.2789,300930.8336
13691,E01011913,ab6e5279-16f4-4840-94dc-02172867ad13,433722.9276,421200.092800001
